student_id,student_class,board,school_type,district,aggregate_percentage,annual_family_income,budget_for_education,travel_radius_km,needs_hostel,needs_scholarship,gender,caste_category,mark_math,mark_science,mark_social,mark_english,mark_regional_language,apt_logical,apt_verbal,apt_quantitative,apt_social,apt_creative,apt_technical,interest_mathematics,interest_biology,interest_computers,interest_sports,interest_arts,interest_music,interest_social_service,interest_business,interest_nature,interest_writing,interest_politics,interest_cooking,interest_electronics,interest_farming,interest_healthcare,interest_teaching,target_stream,target_course,target_career_cluster,mark_core_subject_1,mark_core_subject_2,mark_elective_1,mark_elective_2
426,12,Matriculation,government,Cuddalore,78.0,178958,277802,75,False,False,Male,OBC,,,,63.9,,73.7,76.3,65.2,72.3,32.3,49.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,Commerce,BCom Computer Apps,Engineering & Technology,81.9,75.8,87.8,80.8
427,10,ICSE,government,Dharmapuri,76.2,27669,216660,75,True,False,Other,OBC,76.8,78.1,79.4,73.6,73.1,71.6,74.7,97.0,68.2,58.4,41.4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,Commerce,Hotel Management,Business & Finance,,,,
428,10,Matriculation,government,Cuddalore,56.8,103657,179239,30,False,True,Female,General,57.3,43.2,63.0,64.4,56.0,53.3,92.8,39.5,73.7,74.0,35.3,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,Arts,BJournalism,Arts & Media,,,,
429,12,ICSE,government,Vellore,57.6,139628,76842,75,False,False,Other,OBC,,,,59.1,,72.7,68.1,75.2,64.5,39.5,59.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Commerce,BCom,Business & Finance,33.8,65.8,61.6,67.6
430,10,ICSE,government,Vellore,73.3,14662,204637,50,False,True,Female,OBC,68.9,73.2,71.2,81.1,72.3,77.9,53.9,70.5,50.4,59.0,74.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,Science,Nursing (BSc),Healthcare & Medicine,,,,
431,10,Matriculation,government,Namakkal,86.8,23234,70068,30,False,True,Other,General,96.8,78.3,88.2,79.4,91.1,70.9,46.3,73.7,36.2,55.1,87.2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
432,10,State Board,aided,Perambalur,46.8,11715,183741,20,False,False,Female,General,67.2,38.4,41.6,40.5,46.2,80.6,56.4,65.1,53.5,46.5,83.5,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,Science,BSc Math,Science & Research,,,,
433,10,CBSE,private,Erode,75.0,48266,184764,10,True,True,Male,OBC,73.9,74.8,66.3,82.9,77.3,66.4,50.4,86.2,50.5,59.4,93.8,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,Science,BSc Chemistry,Science & Research,,,,
434,12,CBSE,private,Tirunelveli,75.5,106301,195639,10,True,True,Male,General,,,,66.9,,72.9,58.9,77.6,74.8,54.2,38.9,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,Commerce,BCom Computer Apps,Engineering & Technology,83.8,82.7,78.7,65.3
435,12,Matriculation,government,Chennai,51.9,199164,101218,20,False,True,Other,SC,,,,45.2,,52.8,55.1,78.5,46.9,50.0,48.6,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,Commerce,BCom Computer Apps,Engineering & Technology,69.0,52.6,40.2,52.3
436,12,Matriculation,aided,Karur,87.2,63531,32656,30,False,True,Female,General,,,,85.7,,34.8,84.5,34.9,77.4,100.0,47.7,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,Arts,BA History,Education & Social Work,86.1,98.1,78.6,87.3
437,12,Matriculation,government,Perambalur,58.0,220332,20485,75,False,True,Male,ST,,,,56.7,,77.9,48.1,86.9,44.9,62.3,67.9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Science,BSc Agriculture,Agriculture & Environment,65.3,52.4,61.0,54.6
438,10,State Board,aided,Thanjavur,83.1,19849,220899,10,True,False,Male,ST,81.4,90.1,71.0,88.4,84.5,68.2,57.2,64.3,58.1,55.6,70.6,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Vocational,ITI Fitter,Trades & Skilled Work,,,,
439,12,Matriculation,government,Villupuram,51.7,15326,282583,30,False,False,Female,General,,,,59.3,,55.9,52.3,80.2,43.4,40.5,72.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Science,BSc Agriculture,Agriculture & Environment,56.2,40.3,49.6,53.1
440,12,CBSE,government,Karur,70.3,57272,54673,50,False,True,Female,General,,,,78.2,,44.3,92.5,37.2,79.4,85.2,42.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,Arts,BA Economics,Business & Finance,57.9,69.5,74.6,71.3
441,10,State Board,government,Kanchipuram,96.3,81410,295273,30,False,False,Other,OBC,94.1,92.0,100.0,95.4,100.0,54.1,68.3,74.5,64.6,44.3,25.8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Commerce,CA Foundation,Business & Finance,,,,
442,10,ICSE,government,Perambalur,84.8,58328,37875,75,True,True,Female,SC,89.5,79.4,87.1,80.8,87.1,74.8,54.8,63.5,42.3,36.4,76.9,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,Science,BSc Math,Science & Research,,,,
443,10,ICSE,private,Villupuram,63.9,11453,177988,100,False,True,Other,OBC,58.2,60.6,67.9,68.6,64.4,71.6,68.5,76.7,76.7,56.4,48.5,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Commerce,BMS,Business & Finance,,,,
444,12,State Board,government,Tirunelveli,77.7,55754,286744,50,True,False,Female,General,,,,71.9,,45.3,55.2,45.4,69.4,62.6,79.8,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,Vocational,Animation Diploma,Arts & Media,89.0,77.9,72.8,77.0
445,10,State Board,government,Coimbatore,34.2,21087,141936,100,False,True,Female,General,27.9,50.8,26.1,26.1,40.2,70.2,60.3,64.5,52.2,63.7,71.1,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,Science,BCA,Engineering & Technology,,,,
446,12,State Board,government,Dindigul,50.6,102307,79304,10,False,False,Female,OBC,,,,47.8,,71.3,62.7,90.2,37.7,61.0,66.4,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,Science,BSc Agriculture,Agriculture & Environment,62.2,42.5,60.9,39.4
447,12,State Board,aided,Chennai,81.8,80280,38843,100,False,True,Female,OBC,,,,73.6,,50.7,63.9,70.5,49.1,48.8,79.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Science,Pharmacy (BPharm),Healthcare & Medicine,89.8,76.6,82.4,86.4
448,12,ICSE,government,Cuddalore,68.7,28229,144936,10,False,False,Male,OBC,,,,83.3,,87.0,71.3,78.5,48.9,57.1,63.3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Science,BSc Math,Science & Research,65.8,57.2,70.0,67.0
449,10,State Board,government,Ariyalur,62.0,39692,234304,100,False,False,Other,General,66.0,74.7,51.2,64.7,53.2,80.2,52.6,68.9,66.8,54.1,74.6,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
450,12,Matriculation,private,Cuddalore,77.2,25658,220512,30,True,False,Other,OBC,,,,76.9,,56.2,79.1,80.7,65.4,44.8,46.2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Commerce,BBA,Business & Finance,82.3,80.4,75.0,71.4
451,12,CBSE,government,Trichy,64.6,56946,292645,30,True,True,Other,General,,,,57.5,,42.1,74.4,70.5,48.6,50.2,43.1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Commerce,BBA Marketing,Business & Finance,51.9,72.7,64.2,76.5
452,10,CBSE,government,Trichy,70.1,128555,285205,75,True,False,Male,OBC,69.4,87.0,55.4,64.6,73.9,62.0,52.3,88.2,39.8,76.7,85.7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
453,12,State Board,government,Vellore,80.3,27212,27218,20,False,True,Other,General,,,,77.2,,54.6,64.3,66.8,63.6,31.5,42.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Commerce,Hotel Management,Business & Finance,100.0,75.8,71.3,77.3
454,10,State Board,aided,Coimbatore,49.0,89611,222063,100,False,False,Female,ST,35.1,42.4,51.5,59.3,56.8,59.6,68.6,71.9,70.2,55.7,58.1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Commerce,BBA,Business & Finance,,,,
455,10,CBSE,government,Tirunelveli,55.9,39175,27807,10,False,True,Male,OBC,39.5,60.0,57.6,60.1,62.5,72.8,60.4,62.2,69.3,63.5,47.5,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,Commerce,BBA Finance,Business & Finance,,,,
456,12,State Board,government,Dharmapuri,80.5,31752,161388,100,True,False,Other,SC,,,,77.0,,68.2,66.2,70.4,53.8,59.0,100.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Science,BTech/BE,Engineering & Technology,78.2,92.9,69.9,84.3
457,12,CBSE,private,Karur,32.1,54961,82839,30,False,False,Other,SC,,,,32.8,,68.8,42.7,75.2,51.2,56.6,82.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,33.4,30.7,30.2,33.6
458,12,State Board,government,Erode,50.3,26155,73356,10,True,True,Other,OBC,,,,45.3,,74.0,55.4,70.0,47.8,52.5,81.6,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,48.0,51.7,45.3,61.4
459,12,State Board,aided,Thanjavur,89.8,38449,10027,100,True,True,Female,OBC,,,,89.4,,76.4,64.0,78.0,65.7,33.9,55.4,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,Commerce,BBA Finance,Business & Finance,100.0,94.0,73.5,91.9
460,10,State Board,private,Tirunelveli,63.7,22964,147382,10,True,True,Male,OBC,71.4,68.7,61.6,57.9,58.9,77.5,63.2,71.2,43.9,58.3,83.7,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,Science,BSc Biology,Healthcare & Medicine,,,,
461,12,Matriculation,government,Thanjavur,72.3,288307,185822,100,False,False,Male,OBC,,,,65.2,,62.8,73.0,61.8,70.8,53.0,98.9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Science,BCA,Engineering & Technology,86.0,59.6,64.9,85.6
462,12,CBSE,government,Cuddalore,97.6,61587,34235,75,False,True,Female,OBC,,,,100.0,,43.6,88.9,40.7,57.1,86.0,42.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Arts,BA Political Science,Government & Civil Services,99.0,95.2,100.0,94.0
463,10,ICSE,government,Madurai,41.5,34208,33963,20,False,False,Female,SC,42.3,50.5,45.3,35.6,34.0,78.2,40.3,78.7,59.1,54.6,81.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Science,BTech/BE,Engineering & Technology,,,,
464,12,ICSE,government,Coimbatore,71.9,71053,101093,50,True,True,Male,General,,,,70.1,,69.7,59.2,80.2,37.5,44.9,74.7,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,90.1,82.2,60.3,56.9
465,10,Matriculation,government,Erode,67.5,54728,79713,75,False,True,Other,OBC,75.2,65.1,68.2,59.5,69.7,76.4,56.2,83.7,44.9,46.9,87.6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
466,10,Matriculation,private,Erode,37.9,50173,163213,10,False,True,Other,General,39.8,18.8,52.4,35.6,42.8,34.3,76.2,59.1,66.7,78.8,56.2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,Arts,BA Psychology,Education & Social Work,,,,
467,12,ICSE,private,Coimbatore,65.0,97864,64111,20,False,True,Other,OBC,,,,64.9,,76.8,58.2,70.8,58.7,66.2,62.7,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,Commerce,Hotel Management,Business & Finance,76.7,56.3,71.6,55.7
468,12,State Board,government,Coimbatore,87.2,109755,205367,30,True,False,Male,ST,,,,90.0,,71.8,53.9,75.7,54.7,55.8,95.4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,Science,BCA,Engineering & Technology,95.9,77.8,92.6,79.6
469,12,State Board,government,Salem,79.9,39167,127448,30,False,True,Female,SC,,,,70.1,,73.6,66.2,82.6,34.2,52.4,82.9,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,Science,BSc Agriculture,Agriculture & Environment,96.3,74.4,80.4,78.2
470,10,Matriculation,government,Salem,44.2,37773,252903,75,False,True,Female,OBC,61.3,38.3,31.2,46.4,43.9,73.8,39.1,64.4,60.4,79.7,43.9,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Vocational,Diploma Engineering,Trades & Skilled Work,,,,
471,12,Matriculation,government,Chennai,58.8,48048,180102,50,True,False,Male,ST,,,,53.2,,72.6,53.6,78.6,58.7,63.5,81.1,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,Science,BCA,Engineering & Technology,59.5,51.7,69.7,60.1
472,10,CBSE,government,Salem,54.8,9494,133690,10,False,False,Male,OBC,50.9,60.0,47.7,54.1,61.2,69.7,36.2,63.2,37.3,48.9,89.9,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
473,10,ICSE,private,Coimbatore,49.9,17816,43590,30,False,True,Other,ST,60.1,59.2,34.2,41.7,54.5,62.4,53.2,77.8,38.6,60.4,75.6,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,Science,Nursing (BSc),Healthcare & Medicine,,,,
474,10,State Board,aided,Dindigul,72.9,178706,297649,75,False,True,Other,SC,74.1,88.7,77.0,62.7,61.8,77.7,60.8,74.3,48.2,60.2,69.3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Science,BSc Agriculture,Agriculture & Environment,,,,
475,12,ICSE,private,Erode,41.2,223234,286454,20,True,False,Male,General,,,,44.1,,60.7,76.5,56.9,68.4,87.3,47.2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Arts,BFA,Arts & Media,42.4,47.1,34.6,37.8
476,10,ICSE,private,Perambalur,60.3,49059,50172,75,False,False,Female,SC,47.3,63.0,69.2,61.1,60.7,36.7,90.4,41.1,70.2,82.7,52.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,Arts,BA Political Science,Government & Civil Services,,,,
477,12,Matriculation,government,Salem,70.8,94963,232282,75,True,True,Male,General,,,,59.6,,71.7,47.8,61.2,62.1,55.4,67.6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Vocational,ITI Electrician,Trades & Skilled Work,64.8,82.1,82.2,65.1
478,10,Matriculation,government,Madurai,72.0,76803,33552,20,False,True,Male,General,67.0,75.3,68.9,70.2,78.4,55.0,79.6,39.1,64.6,62.4,27.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Arts,BJournalism,Arts & Media,,,,
479,10,State Board,government,Dindigul,93.4,702995,266776,100,False,False,Other,General,94.3,100.0,88.8,94.2,89.7,82.5,45.4,78.6,60.0,67.7,81.5,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,Science,BTech/BE,Engineering & Technology,,,,
480,10,CBSE,aided,Villupuram,79.3,146629,113785,20,True,False,Female,General,78.6,80.7,83.9,70.0,83.2,85.8,62.1,98.2,53.3,51.4,73.1,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Science,BSc Biology,Healthcare & Medicine,,,,
481,10,State Board,aided,Villupuram,83.8,54050,23858,50,True,True,Male,OBC,99.6,86.0,70.4,82.1,80.7,63.9,52.7,74.5,74.6,48.6,49.0,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Commerce,BBA Marketing,Business & Finance,,,,
482,12,Matriculation,government,Cuddalore,83.4,27877,108640,50,False,False,Female,General,,,,80.7,,63.1,60.6,63.9,60.5,74.7,81.4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Vocational,ITI Fitter,Trades & Skilled Work,87.2,92.1,86.2,70.7
483,12,State Board,aided,Perambalur,69.6,16562,236167,20,False,True,Male,OBC,,,,74.4,,60.1,64.4,45.7,61.3,76.1,21.3,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,Arts,BA History,Education & Social Work,67.9,67.7,80.1,57.8
484,10,Matriculation,aided,Coimbatore,86.2,70458,171683,75,False,True,Female,OBC,92.4,85.4,77.8,80.8,94.8,93.5,53.4,71.1,40.6,57.3,83.2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Science,BSc Chemistry,Science & Research,,,,
485,12,Matriculation,private,Perambalur,92.4,32693,142787,10,False,True,Female,ST,,,,98.9,,61.5,78.4,37.6,89.2,77.2,35.9,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Arts,BA History,Education & Social Work,85.5,97.0,100.0,80.4
486,10,ICSE,government,Erode,86.2,19191,153233,100,True,False,Female,OBC,73.0,86.1,94.1,94.2,83.8,68.0,85.5,56.5,73.1,70.3,38.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,Arts,BA Psychology,Education & Social Work,,,,
487,10,Matriculation,government,Namakkal,77.7,35694,66871,30,False,False,Male,OBC,88.5,78.4,73.8,73.0,74.7,59.6,52.7,73.9,55.7,60.7,63.2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,Science,MBBS/BDS,Healthcare & Medicine,,,,
488,10,State Board,government,Vellore,52.0,25204,261817,20,True,False,Other,OBC,52.2,39.8,59.9,47.3,60.7,58.6,69.4,63.1,44.6,56.6,60.6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Commerce,BMS,Business & Finance,,,,
489,10,Matriculation,private,Tirunelveli,70.8,230894,23598,75,False,True,Male,General,65.2,66.7,69.2,80.1,73.0,55.9,64.9,46.2,78.2,73.6,44.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Arts,BA History,Education & Social Work,,,,
490,10,State Board,private,Trichy,90.0,121214,92209,10,True,True,Female,OBC,84.5,95.9,88.5,87.4,93.6,72.3,65.2,71.6,25.7,69.7,90.3,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,,,,
491,10,State Board,government,Villupuram,39.3,59493,157960,100,False,True,Other,OBC,39.4,31.0,34.6,46.0,45.3,54.9,83.0,57.1,44.3,42.2,46.7,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,Commerce,BCom Computer Apps,Engineering & Technology,,,,
492,12,CBSE,aided,Salem,57.8,195625,196369,10,False,False,Male,General,,,,52.5,,51.9,58.9,70.8,74.7,67.2,73.0,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,Vocational,Polytechnic,Trades & Skilled Work,70.9,50.1,67.0,48.7
493,12,State Board,government,Perambalur,74.9,63697,295589,100,True,True,Male,ST,,,,71.1,,53.1,43.3,75.7,68.0,30.4,81.9,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,Science,Nursing (BSc),Healthcare & Medicine,100.0,72.1,76.7,54.6
